Precinct	total_votes	votes|Michael G. Grace	votes|Mike Cashman	votes|Frank Avila	votes|Heather Boyle	votes|M Cameron ''Cam'' Davis	votes|Kimberly Neely Dubuclet	votes|Eira L. Corral Sepúlveda	votes|Patricia Theresa Flynn	votes|Shundar Lin	votes|Deyon Dean
New Trier 6	469	26	23	27	48	92	101	89	38	14	11
New Trier 7	642	35	29	46	75	112	138	93	76	29	9
New Trier 8	397	26	23	22	47	73	81	63	35	20	7
New Trier 9	619	33	54	35	80	122	125	81	58	21	10
New Trier 10	562	28	26	29	61	119	129	93	52	19	6
New Trier 11	678	48	42	50	95	118	125	89	72	27	12
New Trier 12	592	18	35	27	62	117	132	99	61	30	11
New Trier 13	866	61	45	53	112	147	171	111	99	51	16
New Trier 14	608	37	43	42	72	112	124	84	66	22	6
New Trier 15	845	34	40	63	108	160	176	128	90	36	10
New Trier 16	744	40	46	50	77	136	164	120	76	24	11
New Trier 17	676	29	41	48	80	136	149	104	58	17	14
New Trier 18	498	19	27	22	54	116	106	78	46	25	5
New Trier 19	297	22	26	20	33	49	63	46	29	8	1
New Trier 20	877	56	56	68	107	154	173	126	91	30	16
New Trier 21	711	41	42	28	91	121	155	101	84	31	17
New Trier 22	447	30	26	22	51	88	94	69	44	17	6
New Trier 23	446	18	17	20	61	89	99	69	54	13	6
New Trier 24	833	52	52	81	99	131	163	115	85	36	19
New Trier 25	540	29	31	32	60	114	112	81	54	19	8
New Trier 26	620	23	23	37	59	138	146	122	50	16	6
New Trier 27	755	34	40	34	78	171	165	118	72	28	15
New Trier 28	549	28	29	38	67	106	110	69	58	27	17
New Trier 29	520	27	30	40	44	124	111	78	43	16	7
New Trier 30	815	36	39	40	84	187	186	140	74	21	8
New Trier 31	755	38	43	50	89	171	149	108	65	32	10
New Trier 32	619	31	32	36	59	148	128	99	55	23	8
New Trier 33	864	31	33	43	92	192	203	148	83	29	10
New Trier 34	538	37	30	45	75	87	109	73	49	26	7
New Trier 35	432	22	25	24	36	106	100	78	33	6	2
New Trier 36	1103	39	35	64	104	292	245	187	85	35	17
New Trier 37	814	26	32	47	73	224	170	143	65	25	9
New Trier 38	804	33	31	52	81	188	177	135	60	34	13
New Trier 39	455	34	20	32	48	82	95	70	49	18	7
New Trier 40	323	18	15	20	36	62	72	58	27	13	2
New Trier 41	334	11	15	13	45	63	81	59	38	4	5
Niles 1	662	43	40	87	116	69	99	50	125	19	14
Niles 2	512	44	43	61	73	60	80	53	70	16	12
Niles 3	872	55	47	75	118	137	191	108	112	17	12
Niles 4	455	32	30	54	50	63	76	58	46	27	19
Niles 5	335	25	30	39	30	50	58	37	38	16	12
Niles 6	523	34	30	41	68	81	106	81	49	24	9
Niles 7	716	65	56	70	81	116	131	97	62	23	15
Niles 8	341	17	7	29	28	74	77	64	30	10	5
Niles 9	402	33	21	52	53	45	66	37	78	10	7
Niles 10	727	66	60	79	98	82	110	82	89	43	18
Niles 11	380	32	17	26	52	57	74	50	52	16	4
Niles 12	424	33	25	54	56	64	65	50	35	28	14
Niles 13	475	50	31	54	61	48	71	52	70	24	14
Niles 14	870	52	42	98	94	141	174	118	95	35	21
Niles 15	660	52	39	59	81	95	122	84	84	27	17
Niles 16	888	75	43	78	84	153	170	128	95	40	22
Niles 17	878	54	35	70	106	145	190	141	80	34	23
Niles 18	451	26	21	41	41	90	101	68	32	21	10
Niles 19	612	33	34	58	68	118	128	102	49	13	9
Niles 20	597	45	42	44	77	91	115	66	70	33	14
Niles 21	1110	54	44	104	121	218	233	180	88	42	26
Niles 22	486	38	37	55	66	59	90	50	60	21	10
Niles 23	565	38	46	50	52	107	108	89	43	22	10
Niles 24	696	59	46	64	83	118	126	92	77	23	8
Niles 25	477	33	26	47	52	64	95	59	57	27	17
Niles 26	545	49	42	65	62	65	98	66	53	26	19
Niles 27	537	46	30	62	63	66	100	62	63	31	14
Niles 28	832	39	57	43	91	178	172	132	75	29	16
Niles 29	536	43	34	52	71	78	101	62	62	21	12
Niles 30	481	35	25	47	55	74	97	65	44	26	13
Niles 31	645	46	35	50	84	97	124	83	74	32	20
Niles 32	232	21	18	15	30	34	44	30	28	9	3
Niles 33	807	60	50	60	111	118	154	104	88	41	21
Niles 34	611	56	42	69	62	83	112	79	76	23	9
Niles 35	684	41	50	61	86	94	133	79	90	32	18
Niles 36	399	21	16	34	47	72	73	57	38	23	18
Niles 37	630	34	29	63	79	94	113	81	82	42	13
Niles 38	901	64	64	87	116	124	162	103	111	50	20
Niles 39	859	45	55	74	95	148	165	139	86	38	14
Niles 40	273	19	15	24	23	49	56	51	21	8	7
Niles 41	746	52	36	63	80	115	157	99	86	37	21
Niles 42	608	57	48	86	70	74	94	62	61	41	15
Niles 43	637	39	34	73	93	71	112	69	98	24	24
Niles 44	782	48	47	61	92	133	147	114	78	37	25
Niles 45	552	33	36	46	52	96	118	87	50	27	7
Niles 46	535	38	35	54	58	81	106	65	55	31	12
Niles 47	415	20	29	46	38	79	85	59	41	13	5
Niles 48	488	36	29	52	51	77	93	64	55	16	15
Niles 49	1144	54	47	81	124	254	255	175	92	43	19
Niles 50	651	50	43	72	86	85	120	76	86	21	12
Niles 51	355	29	22	34	45	48	66	43	38	20	10
Niles 52	476	40	29	55	46	76	83	62	47	24	14
Niles 53	881	61	45	76	114	134	169	119	118	27	18
Niles 54	402	23	26	33	45	59	72	65	44	26	9
Niles 55	527	34	27	49	45	96	108	72	50	31	15
Niles 56	744	55	40	68	91	114	138	107	78	29	24
Niles 57	725	62	63	74	97	87	111	69	103	39	20
Niles 58	687	66	49	67	103	79	122	66	84	34	17
Niles 59	874	57	70	98	104	121	151	114	106	40	13
Niles 60	682	56	55	65	80	92	126	86	71	34	17
Niles 61	838	65	59	93	95	116	142	124	83	42	19
Niles 62	355	24	24	30	42	57	70	45	37	16	10
Niles 63	939	52	46	71	109	166	184	153	98	38	22
Niles 64	714	44	47	63	105	115	135	93	74	32	6
Northfield 1	495	58	34	46	55	62	89	56	58	25	12
Northfield 2	614	26	16	26	65	125	155	112	66	17	6
Northfield 3	273	16	14	21	38	35	61	35	35	9	9
Northfield 4	541	29	29	41	58	94	108	76	67	20	19
Northfield 5	365	27	24	24	54	56	63	47	51	11	8
Northfield 6	562	36	28	40	73	99	120	78	67	13	8
Northfield 7	762	50	38	62	79	126	164	124	76	30	13
Northfield 8	568	36	40	34	68	100	133	73	62	14	8
Northfield 9	349	13	16	13	28	74	88	67	38	6	6
Northfield 10	583	38	37	44	83	85	109	83	71	23	10
Northfield 11	294	18	14	22	29	50	65	50	31	9	6
Northfield 12	1053	70	69	71	147	179	201	132	145	25	14
Northfield 13	450	31	30	35	57	69	90	71	48	15	4
Northfield 14	518	31	26	24	64	94	122	83	52	15	7
Northfield 15	555	31	34	34	49	110	124	95	44	23	11
Northfield 16	744	47	47	44	84	132	170	113	79	20	8
Northfield 17	529	32	34	42	60	90	111	69	56	25	10
Northfield 18	874	46	43	46	106	150	196	141	98	30	18
Northfield 19	639	46	47	36	74	107	132	88	76	22	11
Northfield 20	644	43	44	48	66	118	142	100	61	14	8
Northfield 21	1025	70	45	60	134	179	227	142	129	28	11
Northfield 22	612	54	55	51	75	86	116	88	60	19	8
Northfield 23	328	21	19	20	44	59	65	44	50	5	1
Northfield 24	633	41	37	60	89	99	121	78	75	25	8
Northfield 25	493	42	32	50	52	84	91	63	58	12	9
Northfield 26	514	34	35	49	58	83	105	72	55	16	7
Northfield 27	377	29	36	30	46	60	65	48	38	17	8
Northfield 28	842	49	46	65	115	134	183	109	96	34	11
Northfield 29	500	26	26	24	58	104	113	93	40	14	2
Northfield 30	823	40	49	63	85	154	186	130	88	21	7
Northfield 31	727	43	34	49	79	152	164	107	75	17	7
Northfield 32	751	46	36	48	87	133	163	116	83	28	11
Northfield 33	285	24	18	25	46	32	55	25	34	16	10
Northfield 34	421	20	17	21	29	89	105	82	40	11	7
Northfield 35	561	33	32	30	70	93	114	81	64	25	19
Northfield 36	431	29	21	42	41	78	91	69	41	15	4
Northfield 37	532	26	26	43	79	83	115	74	66	15	5
Northfield 38	525	31	23	35	53	100	108	71	71	25	8
Northfield 39	318	19	20	35	49	41	56	27	49	18	4
Northfield 40	353	18	17	18	51	58	85	58	36	8	4
Northfield 41	593	33	35	43	71	100	129	90	61	22	9
Northfield 42	449	35	26	30	55	80	94	69	50	7	3
Northfield 43	578	33	49	32	63	106	132	88	51	21	3
Northfield 44	580	44	42	38	56	114	112	81	65	19	9
Northfield 45	754	33	31	51	77	152	169	125	75	30	11
Northfield 46	867	58	44	58	88	168	194	126	86	33	12
Northfield 47	792	37	42	54	89	129	185	116	87	36	17
Northfield 48	532	30	29	41	63	86	114	74	60	26	9
Northfield 49	458	25	37	32	53	75	99	75	45	15	2
Northfield 50	555	40	46	48	60	93	116	76	52	20	4
Northfield 51	1393	76	70	87	165	256	317	212	144	48	18
Northfield 52	620	36	33	42	71	115	141	84	76	16	6
Northfield 53	641	30	45	33	62	124	149	110	55	24	9
Northfield 54	523	40	49	35	56	82	108	62	63	22	6
Northfield 55	512	42	45	36	56	92	107	67	50	11	6
Northfield 56	825	62	50	60	108	140	173	99	102	20	11
Northfield 57	397	27	26	30	49	67	83	58	41	12	4
Northfield 58	313	20	21	23	35	58	70	56	23	6	1
Northfield 59	467	34	26	45	59	77	88	60	55	17	6
Northfield 60	876	59	75	55	96	163	194	128	79	17	10
Northfield 61	384	26	25	28	47	62	76	45	52	12	11
Northfield 62	603	38	36	30	63	109	145	103	56	16	7
Norwood Park 1	468	39	24	76	93	46	57	37	60	10	26
Norwood Park 2	501	38	33	84	103	49	57	43	61	13	20
Norwood Park 3	513	38	23	54	90	56	87	52	78	24	11
Norwood Park 4	491	43	18	68	95	56	74	51	52	13	21
Norwood Park 5	377	27	22	63	64	34	46	45	50	12	14
Norwood Park 6	506	44	30	78	90	53	68	45	63	17	18
Norwood Park 7	298	30	21	50	67	30	38	22	24	9	7
Norwood Park 8	270	31	27	43	47	26	39	20	35	1	1
Norwood Park 9	294	15	20	50	63	26	39	24	36	7	14
Norwood Park 10	230	21	7	38	45	18	31	19	35	7	9
Norwood Park 11	617	44	26	64	95	78	99	66	108	27	10
Norwood Park 12	267	20	18	42	48	23	35	15	40	14	12
Norwood Park 13	320	26	17	56	71	25	33	22	50	10	10
Norwood Park 14	415	23	22	44	57	58	79	62	43	16	11
Norwood Park 15	306	27	21	48	68	16	32	19	49	13	13
Norwood Park 16	223	19	13	37	44	21	30	19	31	5	4
Norwood Park 17	420	39	20	67	65	43	58	40	60	17	11
Oak Park 1	805	65	30	75	95	148	162	98	73	23	36
Oak Park 2	1276	72	45	97	143	241	285	194	126	48	25
Oak Park 3	1430	81	47	95	162	267	295	231	160	62	30
Oak Park 4	1083	65	42	71	96	222	238	183	111	34	21
Oak Park 5	1178	55	45	79	137	242	259	198	108	41	14
Oak Park 6	1169	81	42	113	141	193	221	158	120	64	36
Oak Park 7	785	42	32	47	88	165	151	140	81	24	15
Oak Park 8	1106	63	34	97	125	228	240	159	90	47	23
Oak Park 9	722	27	22	51	74	157	168	112	59	29	23
Oak Park 10	1078	42	33	67	127	224	244	166	107	49	19
Oak Park 11	966	57	28	89	94	182	208	130	101	38	39
Oak Park 12	526	22	13	39	72	103	109	62	59	34	13
Oak Park 13	1008	52	29	79	111	190	207	163	97	41	39
Oak Park 14	1188	60	43	78	113	261	275	224	91	32	11
Oak Park 15	1306	68	52	88	145	250	260	196	137	60	50
Oak Park 16	1525	78	45	116	170	282	340	245	155	64	30
Oak Park 17	1521	72	56	112	179	291	345	242	138	65	21
Oak Park 18	863	31	19	59	82	188	204	153	76	37	14
Oak Park 19	1095	63	41	78	142	186	240	154	113	54	24
Oak Park 20	1364	80	52	110	167	249	297	194	129	53	33
Oak Park 21	765	44	30	69	94	130	144	98	88	30	38
Oak Park 22	728	39	25	73	103	96	140	115	76	38	23
Oak Park 23	992	57	29	71	103	200	222	163	87	49	11
Oak Park 24	838	31	28	56	68	188	180	164	76	36	11
Oak Park 25	999	49	27	86	97	210	204	168	90	45	23
Oak Park 26	984	45	28	64	103	200	217	170	97	36	24
Oak Park 27	304	12	12	22	38	49	67	51	35	11	7
Oak Park 28	1198	81	52	112	133	217	235	149	118	61	40
Oak Park 29	1066	56	41	84	113	210	219	182	94	45	22
Oak Park 30	1088	72	37	84	142	205	211	144	108	46	39
Oak Park 31	1608	77	48	112	175	321	331	269	164	71	40
Oak Park 32	696	36	23	72	78	128	139	102	63	37	18
Oak Park 33	931	41	21	87	103	171	181	123	110	53	41
Oak Park 34	819	39	29	54	93	158	174	138	67	44	23
Oak Park 35	1327	60	47	106	146	260	306	212	111	52	27
Oak Park 36	1247	58	41	107	132	261	262	187	111	62	26
Oak Park 37	581	43	22	53	69	102	120	73	53	31	15
Orland 1	633	61	33	72	105	56	84	56	122	20	24
Orland 2	520	47	48	53	81	42	78	45	98	13	15
Orland 3	246	25	12	25	39	25	35	21	46	8	10
Orland 4	347	33	22	30	56	36	46	28	73	16	7
Orland 5	299	31	23	35	45	28	40	26	58	6	7
Orland 6	243	20	17	35	34	28	32	26	34	12	5
Orland 7	227	14	12	24	48	20	29	10	57	7	6
Orland 8	377	40	27	63	44	30	49	46	65	7	6
Orland 9	506	44	36	52	88	48	74	51	82	15	16
Orland 10	486	41	34	56	82	45	59	38	109	11	11
Orland 11	291	31	22	46	47	26	31	25	44	7	12
Orland 12	232	24	20	20	41	12	40	11	51	8	5
Orland 13	659	57	45	85	104	54	101	53	118	20	22
Orland 14	434	36	29	49	70	44	64	36	78	16	12
Orland 15	527	52	28	61	75	45	88	45	102	20	11
Orland 16	418	30	32	54	59	36	61	45	60	27	14
Orland 17	295	25	28	41	45	27	34	24	54	6	11
Orland 18	618	49	35	74	102	47	83	58	139	18	13
Orland 19	284	32	21	31	38	33	39	28	44	11	7
Orland 20	197	11	13	32	28	15	23	23	39	7	6
Orland 21	566	43	37	49	71	80	96	73	93	16	8
Orland 22	524	48	36	60	84	41	84	61	83	11	16
Orland 23	422	45	29	53	78	41	59	27	79	8	3
Orland 24	348	32	20	40	51	40	53	36	53	12	11
Orland 25	672	54	38	68	107	79	101	76	116	17	16
Orland 26	352	37	27	48	47	33	45	34	59	15	7
Orland 27	292	25	23	30	40	38	39	28	51	8	10
Orland 28	253	28	24	29	34	25	40	26	35	9	3
Orland 29	625	52	51	79	105	39	89	78	108	13	11
Orland 30	242	18	17	25	37	26	32	28	45	6	8
Orland 31	316	38	21	45	40	32	47	34	45	7	7
Orland 32	288	26	21	30	42	32	37	36	48	10	6
Orland 33	318	28	28	36	57	23	44	27	69	5	1
Orland 34	456	39	31	66	62	41	71	43	86	7	10
Orland 35	492	37	31	56	81	42	75	45	100	11	14
Orland 36	642	73	47	89	91	61	80	60	100	25	16
Orland 37	466	32	33	54	60	55	71	54	84	12	11
Orland 38	201	24	15	19	29	24	22	17	34	7	10
Orland 39	397	29	27	40	58	50	58	36	82	10	7
Orland 40	448	38	32	56	66	40	66	46	84	14	6
Orland 41	357	35	30	51	54	37	45	35	59	7	4
Orland 42	511	64	46	51	91	48	63	43	84	17	4
Orland 43	469	54	36	59	65	50	61	45	79	10	10
Orland 44	338	38	46	34	61	26	41	18	60	9	5
Orland 45	376	48	43	37	63	39	47	27	64	6	2
Orland 46	281	34	17	29	49	23	40	23	55	7	4
Orland 47	576	53	33	59	88	65	96	59	98	9	16
Orland 48	402	33	24	44	57	43	74	41	74	5	7
Orland 49	344	34	24	36	58	35	52	30	57	13	5
Orland 50	341	43	31	42	55	29	50	17	63	7	4
Orland 51	605	58	57	64	103	51	86	54	111	16	5
Orland 52	376	31	28	40	50	38	56	49	60	13	11
Orland 53	445	33	29	40	51	65	63	45	105	11	3
Orland 54	643	55	53	54	88	80	108	58	109	25	13
Orland 55	349	39	21	28	62	35	47	28	74	6	9
Orland 56	320	24	21	33	53	29	51	29	62	7	11
Orland 57	460	46	45	46	72	47	66	35	75	20	8
Orland 58	448	42	30	51	71	48	73	32	88	9	4
Orland 59	477	42	29	52	61	62	84	52	76	13	6
Orland 60	342	33	33	37	48	31	53	33	59	8	7
Orland 61	415	42	44	46	79	30	56	34	64	13	7
Orland 62	501	39	37	53	83	38	67	50	102	16	16
Orland 63	565	59	49	60	100	43	84	42	100	18	10
Orland 64	557	48	39	63	82	45	75	60	126	15	4
Orland 65	418	44	35	44	66	43	60	43	68	13	2
Orland 66	415	46	30	42	81	41	55	30	68	13	9
Orland 67	329	32	22	28	64	34	50	21	67	5	6
Orland 68	292	19	24	26	45	30	38	33	57	13	7
Orland 69	268	19	20	33	39	23	32	24	57	10	11
Orland 70	614	68	50	94	96	48	65	51	103	22	17
Orland 71	337	29	21	41	52	33	59	25	65	5	7
Orland 72	404	42	35	44	68	38	52	28	77	9	11
Orland 73	583	53	28	59	93	63	87	56	106	18	20
Orland 74	299	25	20	32	44	27	49	38	52	9	3
Orland 75	472	48	33	61	65	39	66	49	91	16	4
Palatine 1	290	27	16	21	57	29	51	30	40	13	6
Palatine 2	673	42	46	47	91	100	139	85	79	37	7
Palatine 4	257	32	20	25	37	23	48	26	30	11	5
Palatine 5	572	55	44	53	104	55	99	52	83	17	10
Palatine 6	569	41	44	50	80	73	110	62	78	25	6
Palatine 7	488	40	38	43	71	60	81	44	76	23	12
Palatine 8	563	35	26	27	103	66	111	72	85	27	11
Palatine 9	364	23	20	27	43	59	71	59	40	21	1
Palatine 11	324	31	23	30	40	43	59	37	33	21	7
Palatine 12	307	23	17	25	42	43	66	43	36	5	7
Palatine 13	437	45	29	50	72	45	78	41	63	9	5
Palatine 14	462	32	32	36	74	53	91	53	61	21	9
Palatine 15	517	43	36	37	79	68	105	57	68	15	9
Palatine 16	282	41	23	37	43	27	36	28	31	13	3
Palatine 17	592	44	39	44	95	71	114	48	90	29	18
Palatine 18	420	26	20	35	60	65	91	46	59	13	5
Palatine 19	494	34	28	44	79	51	103	58	64	24	9
Palatine 20	421	32	28	37	68	53	75	40	60	13	15
Palatine 21	570	64	46	75	92	46	78	48	86	25	10
Palatine 22	437	31	21	42	65	61	84	53	51	23	6
Palatine 23	121	6	7	9	15	20	24	13	18	7	2
Palatine 24	547	47	34	63	90	49	94	55	84	20	11
Palatine 25	394	31	29	34	48	51	82	47	45	15	12
Palatine 26	613	49	31	42	101	74	117	70	85	33	11
Palatine 27	351	42	25	35	56	42	62	28	41	11	9
Palatine 28	314	18	12	17	46	48	71	40	45	13	4
Palatine 29	601	38	36	48	95	67	126	62	93	24	12
Palatine 30	356	27	28	33	59	36	67	33	56	13	4
Palatine 31	366	21	21	32	52	55	74	46	50	9	6
Palatine 32	424	23	24	32	64	51	87	52	60	27	4
Palatine 33	259	12	16	26	37	23	50	32	35	15	13
Palatine 34	515	35	25	41	69	73	105	65	65	28	9
Palatine 35	376	22	24	22	53	55	74	56	50	12	8
Palatine 36	383	14	19	32	54	53	83	56	43	22	7
Palatine 37	480	28	25	38	80	63	109	51	67	15	4
Palatine 38	352	28	17	33	37	64	65	54	32	19	3
Palatine 39	663	65	44	58	124	63	121	60	101	20	7
Palatine 40	547	30	34	43	81	68	111	65	75	26	14
Palatine 41	598	44	38	38	75	92	126	91	61	18	15
Palatine 42	656	47	38	50	95	93	139	76	86	21	11
Palatine 43	364	25	18	29	62	44	77	39	54	13	3
Palatine 45	382	22	14	28	48	67	88	56	43	11	5
Palatine 46	599	30	33	46	71	93	136	86	72	20	12
Palatine 47	463	47	31	38	96	43	86	25	79	12	6
Palatine 48	442	18	18	38	57	70	95	59	55	18	14
Palatine 49	3	1	0	0	0	0	0	0	1	1	0
Palatine 50	683	44	32	62	113	78	133	75	97	33	16
Palatine 51	242	20	13	24	44	19	46	28	39	5	4
Palatine 52	376	18	22	28	53	56	74	52	53	17	3
Palatine 53	362	23	23	32	60	48	73	41	49	7	6
Palatine 54	732	41	36	49	109	99	162	92	99	32	13
Palatine 55	335	22	17	35	60	34	63	39	40	17	8
Palatine 56	493	32	36	48	88	49	94	48	70	23	5
Palatine 57	672	47	38	51	110	78	140	67	98	29	14
Palatine 58	439	39	31	43	65	50	81	43	66	11	10
Palatine 59	681	61	47	55	108	88	132	74	87	16	13
Palatine 60	480	57	31	69	65	50	72	55	48	25	8
Palatine 61	330	32	25	39	48	28	56	38	36	16	12
Palatine 62	358	28	23	36	60	43	60	35	50	12	11
Palatine 63	449	27	25	40	56	64	93	59	54	25	6
Palatine 64	449	31	32	29	72	53	86	50	63	24	9
Palatine 65	353	27	23	25	58	35	72	34	47	24	8
Palatine 66	595	73	36	89	67	63	80	66	68	35	18
Palatine 68	318	13	14	21	36	47	77	47	44	14	5
Palatine 69	417	37	30	39	68	40	60	37	69	25	12
Palos 1	257	23	18	33	38	22	40	21	52	5	5
Palos 2	399	37	33	46	60	44	60	37	75	6	1
Palos 3	396	35	26	28	69	40	66	31	79	15	7
Palos 4	321	34	25	48	47	28	45	31	44	10	9
Palos 5	396	35	25	60	68	23	50	41	75	12	7
Palos 6	228	30	13	40	33	10	26	23	44	5	4
Palos 7	486	56	33	49	57	51	74	61	69	17	19
Palos 8	192	22	12	24	24	26	30	16	26	5	7
Palos 9	371	24	28	35	51	47	47	37	84	13	5
Palos 10	485	40	32	49	77	53	84	57	67	17	9
Palos 11	449	43	30	52	63	40	66	49	85	13	8
Palos 12	361	33	17	38	64	35	57	29	65	17	6
Palos 13	382	25	24	43	56	45	59	45	65	13	7
Palos 14	300	31	26	47	45	21	31	33	56	5	5
Palos 15	479	40	31	59	77	41	74	50	90	10	7
Palos 16	581	47	47	61	84	61	89	68	90	22	12
Palos 17	616	60	43	84	87	50	89	58	109	17	19
Palos 18	510	55	41	62	86	45	68	37	83	23	10
Palos 19	634	65	53	87	94	51	77	63	104	25	15
Palos 20	512	53	38	74	82	43	64	51	83	16	8
Palos 21	319	41	23	30	38	29	50	35	47	17	9
Palos 22	87	10	7	8	14	10	12	9	11	6	0
Palos 23	326	29	17	39	54	33	48	40	47	10	9
Palos 24	319	27	20	28	54	39	57	35	45	7	7
Palos 25	485	28	24	50	39	28	37	198	46	15	20
Palos 26	232	22	16	35	28	21	31	28	35	10	6
Palos 27	558	56	40	70	92	43	70	55	108	15	9
Palos 28	382	42	24	46	58	62	46	23	50	16	15
Palos 29	459	42	38	40	63	48	78	45	85	16	4
Palos 30	606	72	50	72	95	55	69	56	95	31	11
Palos 31	508	37	39	66	67	57	73	58	76	20	15
Palos 32	213	24	18	36	29	16	21	25	33	4	7
Palos 33	589	59	50	56	103	60	83	49	104	14	11
Palos 34	331	32	22	42	46	34	51	32	49	13	10
Palos 35	623	65	40	63	81	65	101	68	98	29	13
Palos 36	477	37	33	53	69	56	86	48	69	20	6
Palos 37	507	42	39	59	72	57	86	40	92	10	10
Palos 38	389	39	23	49	54	44	61	39	59	15	6
Palos 39	540	50	24	66	71	53	81	83	89	14	9
Proviso 1	595	58	22	65	54	107	106	93	59	12	19
Proviso 2	494	41	17	69	30	81	95	103	37	13	8
Proviso 3	720	61	41	79	86	133	111	72	83	18	36
Proviso 4	688	73	35	60	72	134	135	75	66	10	28
Proviso 5	632	64	32	52	57	120	121	73	68	15	30
Proviso 6	325	27	17	33	44	40	58	43	48	10	5
Proviso 7	6	1	0	0	2	0	1	0	2	0	0
Proviso 8	437	40	21	44	37	84	79	53	47	12	20
Proviso 9	677	74	36	70	63	124	119	75	71	14	31
Proviso 10	435	71	22	80	30	36	32	85	57	12	10
Proviso 11	371	64	19	48	22	33	30	70	65	12	8
Proviso 12	590	93	21	81	52	45	49	123	97	15	14
Proviso 13	410	54	27	83	42	34	45	52	53	10	10
Proviso 14	362	52	11	65	29	38	38	73	40	11	5
Proviso 15	455	84	21	77	32	29	31	84	76	7	14
Proviso 16	518	46	23	75	53	77	85	59	53	18	29
Proviso 17	493	62	24	53	62	90	79	36	46	9	32
Proviso 18	986	110	39	105	99	165	201	97	95	28	47
Proviso 19	637	79	35	65	60	115	103	61	84	11	24
Proviso 20	611	66	37	67	51	116	113	60	62	11	28
Proviso 21	437	38	22	34	61	67	78	55	55	19	8
Proviso 22	589	70	40	56	46	107	107	48	65	11	39
Proviso 23	118	13	9	22	22	11	20	3	16	1	1
Proviso 24	931	120	57	67	115	142	170	120	102	30	8
Proviso 25	729	56	52	54	120	88	131	92	99	21	16
Proviso 26	850	69	42	84	106	135	159	121	101	22	11
Proviso 27	720	49	29	69	94	101	130	91	106	34	17
Proviso 28	620	64	25	73	92	79	107	74	76	18	12
Proviso 29	876	52	38	62	127	118	186	112	129	32	20
Proviso 30	699	85	43	81	69	118	108	74	72	16	33
Proviso 31	386	50	19	39	44	61	70	29	49	6	19
Proviso 32	755	67	52	76	115	75	129	89	98	36	18
Proviso 33	793	80	37	74	79	152	141	94	84	16	36
Proviso 34	1286	132	65	112	144	236	237	130	143	32	55
Proviso 35	648	75	47	63	81	87	117	67	80	18	13
Proviso 36	731	77	30	72	77	142	133	91	69	14	26
Proviso 37	499	55	28	47	40	98	104	55	36	12	24
Proviso 38	660	54	27	55	64	143	127	84	69	12	25
Proviso 39	805	81	29	84	90	131	139	102	92	25	32
Proviso 40	721	78	27	66	66	137	147	82	81	13	24
Proviso 41	562	72	36	66	60	93	85	43	57	9	41
Proviso 42	477	71	26	44	33	87	88	48	53	5	22
Proviso 43	477	70	26	50	46	83	77	47	50	9	19
Proviso 44	494	58	25	32	41	93	105	67	40	9	24
Proviso 45	632	75	28	67	53	113	121	72	62	12	29
Proviso 46	130	20	10	12	19	14	19	13	14	6	3
Proviso 47	374	51	20	36	24	72	73	49	31	8	10
Proviso 48	835	108	39	103	96	141	139	73	88	17	31
Proviso 49	467	59	20	53	44	84	67	51	50	16	23
Proviso 50	929	111	48	118	85	153	155	93	105	27	34
Proviso 51	655	70	29	75	101	80	97	77	83	24	19
Proviso 52	480	59	32	58	57	73	83	42	42	12	22
Proviso 53	613	76	24	60	54	113	114	71	63	16	22
Proviso 54	818	73	53	62	136	94	153	85	113	30	19
Proviso 55	666	82	35	52	91	94	111	83	82	26	10
Proviso 56	481	57	27	39	52	88	89	54	47	9	19
Proviso 57	513	47	28	63	77	61	85	61	59	15	17
Proviso 58	477	57	18	40	42	94	94	50	52	7	23
Proviso 59	582	48	33	54	68	90	103	65	74	23	24
Proviso 60	479	48	21	68	56	88	71	47	44	9	27
Proviso 61	774	54	32	72	104	128	142	96	99	22	25
Proviso 62	928	69	50	66	115	149	180	121	115	34	29
Proviso 63	677	48	33	58	96	100	124	93	94	18	13
Proviso 64	685	90	28	71	61	121	123	59	79	18	35
Proviso 65	556	61	36	64	73	81	98	43	68	13	19
Proviso 66	1026	86	61	79	134	159	186	118	139	37	27
Proviso 67	989	77	46	80	124	138	199	117	137	40	31
Proviso 68	524	34	27	38	60	96	107	84	45	19	14
Proviso 69	522	67	17	56	57	88	102	53	48	13	21
Proviso 70	479	49	27	51	65	65	94	44	67	9	8
Proviso 71	961	104	49	98	110	150	161	106	109	35	39
Proviso 72	653	54	28	61	83	100	122	65	89	32	19
Proviso 73	724	68	36	69	85	117	127	74	86	35	27
Proviso 74	745	72	34	69	93	107	146	91	83	32	18
Proviso 75	708	46	30	57	96	106	131	101	95	28	18
Proviso 76	783	64	36	77	112	104	147	89	96	33	25
Proviso 77	295	26	22	33	41	43	42	34	34	12	8
Proviso 78	155	21	14	31	13	7	16	19	25	7	2
Proviso 79	638	57	27	61	63	126	123	84	57	15	25
Proviso 80	350	35	21	69	30	27	29	76	38	9	16
Proviso 81	494	52	29	60	52	70	87	60	49	17	18
Proviso 82	1143	123	55	120	108	224	199	110	141	18	45
Proviso 83	875	92	38	82	81	180	164	91	89	13	45
Proviso 84	351	40	27	46	35	41	61	41	45	8	7
Proviso 85	631	59	29	55	90	90	107	83	81	19	18
